ID,Applicant_Name,Gender,District,State,Pincode,Ownership,GovtID_Type,ID_Number,Category,Load_Applied,Date_of_Application,Date_of_Approval,Modified_Date,Status,Reviewer_ID,Reviewer_Name,Reviewer_ID2,Reviewer_Name2,Reviewer_Comments
706,SUSANA SWAMY,Male,South,KARNATA,560046,JOINT,PASSPORT,A9793246,Residential,12,27/07/2022,02/08/2022,15/08/2022,Approved,1311,Sudhansh Dubey,1311,Sudhansh Dubey,Documents verification in progress
707,NEHA NAIR,Female,North,KARNATA,560008,JOINT,VOTER_ID,GUE5111878,Residential,12,05/01/2024,11/01/2024,31/01/2024,Approved,1678,Manoj Parihar,1678,Manoj Parihar,Documents verification in progress
708,JASON VERMA,Male,South,KARNATA,560039,INDIVIDUAL,VOTER_ID,FPP8789179,Residential,9,21/06/2024,,27/06/2024,Pending,1311,Sudhansh Dubey,1311,Sudhansh Dubey,Documents verification in progress
709,MOHAN MENON,Female,North,KARNATA,560061,INDIVIDUAL,AADHAR,7.46575E+11,Residential,10,14/05/2023,19/05/2023,07/06/2023,Approved,2456,RAHUL SINGH,2456,RAHUL SINGH,Installation pending
710,PUSHPA HEGDE,Male,West,KARNATA,560001,JOINT,PASSPORT,E9264542,Residential,6,04/06/2023,18/06/2023,28/06/2023,Approved,1678,Manoj Parihar,1678,Manoj Parihar,Installation pending
711,GAYLE BHAT,Female,West,KARNATA,560015,INDIVIDUAL,PASSPORT,A6355413,Commercial,8,17/06/2022,16/07/2022,30/07/2022,Connection Released,1678,Manoj Parihar,1678,Manoj Parihar,Installation completed
712,KAVYA GEORGE,Male,South,KARNATA,560014,INDIVIDUAL,VOTER_ID,HHT8916759,Residential,11,04/11/2022,15/11/2022,04/12/2022,Rejected,1460,HEM CHAND,1460,HEM CHAND,KYC failed
713,MELISSA VERMA,Female,South,KARNATA,560021,INDIVIDUAL,PAN,YZQUU5413H,Commercial,8,26/05/2024,,01/06/2024,Pending,1460,HEM CHAND,1460,HEM CHAND,Installation pending
714,HUNTER MATHEW,Female,West,KARNATA,560040,JOINT,PASSPORT,G1095169,Commercial,1,23/02/2023,25/03/2023,30/03/2023,Approved,2456,RAHUL SINGH,2456,RAHUL SINGH,Documents verification in progress
715,JOHN VERMA,Male,East,KARNATA,560038,JOINT,AADHAR,5.69534E+11,Commercial,6,26/07/2023,06/08/2023,13/08/2023,Approved,4510,VINOD GUPTA,4510,VINOD GUPTA,Documents verification in progress
716,DINESH BHAT,Male,North,KARNATA,560032,INDIVIDUAL,PAN,SYPYY7390W,Commercial,4,14/10/2022,06/11/2022,19/11/2022,Rejected,1311,Sudhansh Dubey,1311,Sudhansh Dubey,KYC failed
717,MIKE GEORGE,Female,East,KARNATA,560057,JOINT,AADHAR,2.48055E+11,Residential,6,04/03/2024,,07/03/2024,Pending,1460,HEM CHAND,1460,HEM CHAND,Installation pending
718,KRISHNA VERMA,Male,West,KARNATA,560032,JOINT,PAN,OVRDU6143L,Commercial,12,24/06/2024,09/07/2024,24/07/2024,Connection Released,1460,HEM CHAND,1460,HEM CHAND,Installation completed
719,SAMIR GEORGE,Male,East,KARNATA,560033,INDIVIDUAL,VOTER_ID,DKK9159725,Residential,9,03/03/2022,,12/03/2022,Pending,1678,Manoj Parihar,1678,Manoj Parihar,Documents verification in progress
720,MEENA RODRIGUES,Male,East,KARNATA,560063,JOINT,PAN,QTOZU9712F,Residential,10,25/04/2023,,29/04/2023,Pending,1311,Sudhansh Dubey,1311,Sudhansh Dubey,Installation pending
721,SWATI BHAT,Female,West,KARNATA,560020,JOINT,AADHAR,8.0945E+11,Commercial,8,25/06/2023,,02/07/2023,Pending,1311,Sudhansh Dubey,1311,Sudhansh Dubey,Installation pending
722,KRISHNA KAUR,Male,West,KARNATA,560003,INDIVIDUAL,VOTER_ID,IDW6479762,Commercial,11,13/11/2023,06/12/2023,18/12/2023,Connection Released,4510,VINOD GUPTA,4510,VINOD GUPTA,Installation completed
723,JOE GOWDA,Male,East,KARNATA,560024,INDIVIDUAL,AADHAR,7.63716E+11,Residential,3,08/07/2023,15/07/2023,26/07/2023,Approved,1678,Manoj Parihar,1678,Manoj Parihar,Installation pending
724,SARALA GUPTA,Male,East,KARNATA,560021,JOINT,PAN,GXUAW8203D,Commercial,1,31/03/2023,,04/04/2023,Pending,2456,RAHUL SINGH,2456,RAHUL SINGH,Documents verification in progress
725,RAHUL HEGDE,Female,South,KARNATA,560027,JOINT,AADHAR,6.54803E+11,Residential,3,14/02/2024,05/03/2024,25/03/2024,Connection Released,1678,Manoj Parihar,1678,Manoj Parihar,Installation completed
726,SURESH VERMA,Male,North,KARNATA,560065,JOINT,PASSPORT,E9535161,Residential,8,17/01/2022,16/02/2022,02/03/2022,Connection Released,2456,RAHUL SINGH,2456,RAHUL SINGH,Installation completed
727,MYRA JACOB,Female,North,KARNATA,560056,JOINT,VOTER_ID,ZCQ7537849,Commercial,1,09/10/2022,,15/10/2022,Pending,1311,Sudhansh Dubey,1311,Sudhansh Dubey,Documents verification in progress
728,JAYA MEHTA,Male,North,KARNATA,560017,INDIVIDUAL,VOTER_ID,STB4520289,Commercial,6,25/09/2023,05/10/2023,19/10/2023,Approved,1460,HEM CHAND,1460,HEM CHAND,Installation pending
729,DIVYA GOWDA,Male,East,KARNATA,560015,INDIVIDUAL,AADHAR,3.25475E+11,Commercial,7,03/10/2023,16/10/2023,05/11/2023,Approved,1678,Manoj Parihar,1678,Manoj Parihar,Installation pending
730,TINA SHARMA,Female,North,KARNATA,560061,INDIVIDUAL,VOTER_ID,XBJ9811471,Residential,3,13/04/2022,25/04/2022,28/04/2022,Connection Released,2456,RAHUL SINGH,2456,RAHUL SINGH,Installation completed
731,ANDREW NAIDU,Female,West,KARNATA,560057,INDIVIDUAL,AADHAR,6.21029E+11,Commercial,5,12/05/2022,03/06/2022,15/06/2022,Approved,4510,VINOD GUPTA,4510,VINOD GUPTA,Installation pending
732,MOHAN CHETTIAR,Male,South,KARNATA,560029,INDIVIDUAL,VOTER_ID,FCC7775286,Commercial,10,18/04/2022,01/05/2022,07/05/2022,Connection Released,1678,Manoj Parihar,1678,Manoj Parihar,Installation completed
733,PREMA KAMATH,Female,South,KARNATA,560042,JOINT,PAN,RPYAX7308U,Residential,4,06/07/2022,31/07/2022,02/08/2022,Connection Released,1460,HEM CHAND,1460,HEM CHAND,Installation completed
734,PRIYA THOMAS,Male,West,KARNATA,560062,JOINT,VOTER_ID,QVP8585048,Residential,8,29/09/2023,18/10/2023,22/10/2023,Approved,1678,Manoj Parihar,1678,Manoj Parihar,Documents verification in progress
735,GAYLE SINGH,Female,East,KARNATA,560063,JOINT,AADHAR,9.38989E+11,Commercial,2,11/03/2024,05/04/2024,06/04/2024,Approved,4510,VINOD GUPTA,4510,VINOD GUPTA,Installation pending
736,BRIAN JOSHI,Female,North,KARNATA,560016,JOINT,VOTER_ID,WHL2391959,Residential,7,19/04/2024,10/05/2024,17/05/2024,Rejected,1460,HEM CHAND,1460,HEM CHAND,KYC failed
737,VIKRAM SHARMA,Male,East,KARNATA,560020,INDIVIDUAL,PAN,OSZEE3713U,Residential,12,05/06/2022,29/06/2022,13/07/2022,Approved,1460,HEM CHAND,1460,HEM CHAND,Documents verification in progress
738,LISA FERNANDEZ,Female,West,KARNATA,560054,JOINT,PASSPORT,F3283712,Commercial,1,18/03/2022,09/04/2022,19/04/2022,Approved,1460,HEM CHAND,1460,HEM CHAND,Installation pending
739,MIKE SOUZA,Male,South,KARNATA,560062,INDIVIDUAL,VOTER_ID,KEK4244232,Residential,6,14/03/2022,27/03/2022,01/04/2022,Connection Released,2456,RAHUL SINGH,2456,RAHUL SINGH,Installation completed
740,PUSHPA KRISHNAN,Male,South,KARNATA,560057,INDIVIDUAL,PAN,TADIC8718H,Commercial,5,21/04/2024,19/05/2024,08/06/2024,Connection Released,2456,RAHUL SINGH,2456,RAHUL SINGH,Installation completed
741,JAMES GEORGE,Female,North,KARNATA,560049,JOINT,AADHAR,6.13794E+11,Commercial,10,22/06/2022,,30/06/2022,Pending,1678,Manoj Parihar,1678,Manoj Parihar,Documents verification in progress
742,DIVYA IYER,Male,East,KARNATA,560031,JOINT,PASSPORT,G1950471,Residential,5,12/05/2024,,17/05/2024,Pending,1678,Manoj Parihar,1678,Manoj Parihar,Installation pending
743,SURESH SHAH,Female,North,KARNATA,560002,INDIVIDUAL,PASSPORT,D9304320,Residential,10,21/03/2023,,23/03/2023,Pending,2456,RAHUL SINGH,2456,RAHUL SINGH,Installation pending
744,RAJESH GOUNDER,Female,North,KARNATA,560014,INDIVIDUAL,AADHAR,3.65274E+11,Commercial,10,20/11/2023,,30/11/2023,Pending,2456,RAHUL SINGH,2456,RAHUL SINGH,Installation pending
745,GIRISH PATEL,Female,West,KARNATA,560059,INDIVIDUAL,PASSPORT,G1430177,Residential,10,05/07/2022,20/07/2022,24/07/2022,Connection Released,1678,Manoj Parihar,1678,Manoj Parihar,Installation completed
746,NISHA SHARMA,Female,East,KARNATA,560046,JOINT,PAN,ZGLBL5311Y,Residential,4,26/07/2023,,04/08/2023,Pending,1678,Manoj Parihar,1678,Manoj Parihar,Installation pending
747,HEMA MATHEW,Male,West,KARNATA,560012,JOINT,PAN,QTVFV2659X,Residential,11,20/02/2023,12/03/2023,18/03/2023,Approved,2456,RAHUL SINGH,2456,RAHUL SINGH,Installation pending
748,PHOEBE CHETTIAR,Female,East,KARNATA,560057,JOINT,VOTER_ID,YIC6209788,Commercial,9,06/07/2023,30/07/2023,02/08/2023,Connection Released,1460,HEM CHAND,1460,HEM CHAND,Installation completed
749,JASON SWAMY,Female,East,KARNATA,560019,JOINT,PAN,KXCYV5815T,Residential,6,19/08/2022,25/08/2022,02/09/2022,Approved,4510,VINOD GUPTA,4510,VINOD GUPTA,Installation pending
750,VINOD BHAT,Male,West,KARNATA,560029,INDIVIDUAL,VOTER_ID,WLV3439016,Residential,5,07/09/2022,01/10/2022,17/10/2022,Rejected,2456,RAHUL SINGH,2456,RAHUL SINGH,KYC failed
751,GANESH NAICKER,Male,West,KARNATA,560024,JOINT,PASSPORT,E7106385,Commercial,7,15/01/2023,27/01/2023,07/02/2023,Approved,4510,VINOD GUPTA,4510,VINOD GUPTA,Documents verification in progress
752,JAMES SHETTY,Female,South,KARNATA,560017,INDIVIDUAL,PASSPORT,F2758380,Residential,12,23/12/2022,,01/01/2023,Pending,1460,HEM CHAND,1460,HEM CHAND,Installation pending
753,ANIL RAJAN,Male,West,KARNATA,560057,JOINT,PASSPORT,B3874628,Residential,9,05/04/2023,11/04/2023,23/04/2023,Approved,2456,RAHUL SINGH,2456,RAHUL SINGH,Installation pending
754,ANTHONY MATHEW,Male,East,KARNATA,560033,INDIVIDUAL,PASSPORT,G3237355,Commercial,4,09/11/2023,01/12/2023,11/12/2023,Approved,1678,Manoj Parihar,1678,Manoj Parihar,Installation pending
755,MEENA MUDALIAR,Female,South,KARNATA,560041,INDIVIDUAL,AADHAR,9.31987E+11,Commercial,10,03/05/2022,,05/05/2022,Pending,4510,VINOD GUPTA,4510,VINOD GUPTA,Documents verification in progress
756,ASHOK SOUZA,Male,South,KARNATA,560032,INDIVIDUAL,VOTER_ID,AYS6566514,Residential,2,18/02/2023,16/03/2023,29/03/2023,Approved,2456,RAHUL SINGH,2456,RAHUL SINGH,Documents verification in progress
757,ARUN NAIDU,Male,East,KARNATA,560024,INDIVIDUAL,PAN,JSWME7576G,Residential,6,25/10/2023,,31/10/2023,Pending,2456,RAHUL SINGH,2456,RAHUL SINGH,Documents verification in progress
758,ASHOK SHAH,Male,North,KARNATA,560008,JOINT,AADHAR,1.00724E+11,Residential,1,01/12/2022,06/12/2022,25/12/2022,Approved,4510,VINOD GUPTA,4510,VINOD GUPTA,Documents verification in progress
759,DINESH NAIR,Male,South,KARNATA,560064,INDIVIDUAL,VOTER_ID,ZCR3594951,Commercial,10,01/07/2022,,04/07/2022,Pending,4510,VINOD GUPTA,4510,VINOD GUPTA,Documents verification in progress
760,SWATI HEGDE,Male,North,KARNATA,560016,JOINT,PAN,CRPEC4164T,Residential,10,12/12/2022,07/01/2023,25/01/2023,Rejected,2456,RAHUL SINGH,2456,RAHUL SINGH,KYC failed
761,ANDREW NAICKER,Male,East,KARNATA,560032,JOINT,VOTER_ID,GVE7782771,Residential,6,02/03/2022,,10/03/2022,Pending,4510,VINOD GUPTA,4510,VINOD GUPTA,Documents verification in progress
762,JAYA GOUNDER,Male,East,KARNATA,560051,INDIVIDUAL,PAN,ILFYL8129M,Residential,8,25/01/2022,09/02/2022,27/02/2022,Approved,2456,RAHUL SINGH,2456,RAHUL SINGH,Documents verification in progress
763,ALVARO CHETTIAR,Female,North,KARNATA,560006,INDIVIDUAL,AADHAR,9.22862E+11,Residential,11,18/11/2022,,27/11/2022,Pending,1311,Sudhansh Dubey,1311,Sudhansh Dubey,Documents verification in progress
764,BERNICE PHILIP,Male,East,KARNATA,560007,JOINT,VOTER_ID,NRB4598598,Residential,8,10/07/2022,,16/07/2022,Pending,1311,Sudhansh Dubey,1311,Sudhansh Dubey,Documents verification in progress
765,SANJAY GUPTA,Male,North,KARNATA,560049,INDIVIDUAL,AADHAR,4.21797E+11,Residential,4,07/11/2023,,13/11/2023,Pending,1460,HEM CHAND,1460,HEM CHAND,Installation pending
766,KIRAN JOSHI,Female,West,KARNATA,560006,INDIVIDUAL,VOTER_ID,PQG8094088,Commercial,4,18/06/2024,,23/06/2024,Pending,2456,RAHUL SINGH,2456,RAHUL SINGH,Documents verification in progress
767,SURESH SOUZA,Female,East,KARNATA,560025,JOINT,PAN,PQKSL4653C,Residential,2,12/06/2022,,20/06/2022,Pending,1311,Sudhansh Dubey,1311,Sudhansh Dubey,Documents verification in progress
768,SUNITA THOMAS,Male,East,KARNATA,560051,JOINT,PAN,HOCDV4311C,Commercial,4,11/05/2022,17/05/2022,02/06/2022,Approved,2456,RAHUL SINGH,2456,RAHUL SINGH,Installation pending
769,ANDREW JOSHI,Male,West,KARNATA,560024,INDIVIDUAL,AADHAR,5.7778E+11,Commercial,8,27/01/2024,20/02/2024,22/02/2024,Connection Released,4510,VINOD GUPTA,4510,VINOD GUPTA,Installation completed
770,NALINI GUPTA,Female,North,KARNATA,560002,INDIVIDUAL,PAN,WGEMX1924M,Commercial,3,26/10/2022,07/11/2022,13/11/2022,Approved,1460,HEM CHAND,1460,HEM CHAND,Documents verification in progress
771,SARALA HEGDE,Male,West,KARNATA,560009,INDIVIDUAL,PAN,ODZBR7716Q,Residential,10,08/01/2024,23/01/2024,04/02/2024,Connection Released,1311,Sudhansh Dubey,1311,Sudhansh Dubey,Installation completed
772,KEVIN JOSHI,Male,West,KARNATA,560001,INDIVIDUAL,PASSPORT,B4766788,Residential,10,13/07/2023,07/08/2023,23/08/2023,Connection Released,4510,VINOD GUPTA,4510,VINOD GUPTA,Installation completed
773,IMRAN MURTHY,Female,West,KARNATA,560031,JOINT,PAN,IZLXD9789L,Residential,3,21/10/2022,,24/10/2022,Pending,2456,RAHUL SINGH,2456,RAHUL SINGH,Installation pending
774,MELISSA JACOB,Male,West,KARNATA,560039,INDIVIDUAL,AADHAR,5.52947E+11,Residential,7,09/05/2022,,15/05/2022,Pending,1460,HEM CHAND,1460,HEM CHAND,Installation pending
775,SURESH SOUZA,Female,West,KARNATA,560057,JOINT,PASSPORT,F6667365,Commercial,11,13/02/2023,06/03/2023,13/03/2023,Connection Released,1460,HEM CHAND,1460,HEM CHAND,Installation completed
776,GIRISH VERMA,Male,East,KARNATA,560060,JOINT,PAN,QFDCQ5920Y,Commercial,1,24/07/2022,15/08/2022,21/08/2022,Connection Released,2456,RAHUL SINGH,2456,RAHUL SINGH,Installation completed
777,MARK HEGDE,Male,South,KARNATA,560050,INDIVIDUAL,PAN,ZRUQO4240E,Commercial,6,25/04/2023,23/05/2023,28/05/2023,Connection Released,2456,RAHUL SINGH,2456,RAHUL SINGH,Installation completed
778,PADMA MURTHY,Male,North,KARNATA,560009,INDIVIDUAL,AADHAR,4.61004E+11,Residential,6,01/01/2023,10/01/2023,17/01/2023,Connection Released,1678,Manoj Parihar,1678,Manoj Parihar,Installation completed
779,SAMIR MURTHY,Female,West,KARNATA,560061,JOINT,VOTER_ID,HCO3550420,Residential,7,02/05/2022,26/05/2022,09/06/2022,Approved,1460,HEM CHAND,1460,HEM CHAND,Documents verification in progress
780,ARUN BHAT,Male,North,KARNATA,560019,JOINT,AADHAR,1.46195E+11,Residential,7,30/04/2023,10/05/2023,11/05/2023,Approved,4510,VINOD GUPTA,4510,VINOD GUPTA,Documents verification in progress
781,KAVYA KRISHNAN,Male,West,KARNATA,560003,JOINT,PAN,XZXBD5916V,Commercial,3,24/04/2022,24/05/2022,31/05/2022,Rejected,1678,Manoj Parihar,1678,Manoj Parihar,KYC failed
782,GIRISH PILLAI,Female,West,KARNATA,560003,JOINT,VOTER_ID,JGN9731393,Residential,8,23/11/2022,,24/11/2022,Pending,1460,HEM CHAND,1460,HEM CHAND,Installation pending
783,PHOEBE HEGDE,Female,East,KARNATA,560006,JOINT,PASSPORT,B6585451,Residential,3,11/06/2024,05/07/2024,06/07/2024,Rejected,4510,VINOD GUPTA,4510,VINOD GUPTA,KYC failed
784,BERNICE PHILIP,Male,West,KARNATA,560049,JOINT,AADHAR,8.41721E+11,Commercial,12,20/01/2023,19/02/2023,08/03/2023,Approved,2456,RAHUL SINGH,2456,RAHUL SINGH,Documents verification in progress
785,PREMA GEORGE,Male,East,KARNATA,560034,INDIVIDUAL,PASSPORT,E5474022,Residential,8,19/11/2023,15/12/2023,26/12/2023,Connection Released,4510,VINOD GUPTA,4510,VINOD GUPTA,Installation completed
786,JOHN SHETTY,Male,South,KARNATA,560010,INDIVIDUAL,PAN,BOGCB1220X,Commercial,10,14/03/2022,08/04/2022,23/04/2022,Connection Released,1678,Manoj Parihar,1678,Manoj Parihar,Installation completed
787,PADMA MENON,Male,South,KARNATA,560026,INDIVIDUAL,VOTER_ID,CYA4910362,Residential,1,05/01/2024,20/01/2024,06/02/2024,Connection Released,1460,HEM CHAND,1460,HEM CHAND,Installation completed
788,SWATI VERMA,Female,South,KARNATA,560061,JOINT,AADHAR,3.03764E+11,Residential,2,30/06/2022,13/07/2022,18/07/2022,Rejected,4510,VINOD GUPTA,4510,VINOD GUPTA,KYC failed
789,ARUN MENON,Male,South,KARNATA,560024,JOINT,VOTER_ID,EQP7916943,Commercial,4,13/03/2023,29/03/2023,06/04/2023,Approved,4510,VINOD GUPTA,4510,VINOD GUPTA,Installation pending
790,PRAKASH SHAH,Female,South,KARNATA,560009,INDIVIDUAL,AADHAR,4.80079E+11,Residential,10,13/02/2024,,15/02/2024,Pending,2456,RAHUL SINGH,2456,RAHUL SINGH,Documents verification in progress
791,RAJIV PILLAI,Female,East,KARNATA,560009,JOINT,PAN,LTMMT6135R,Residential,4,25/08/2023,21/09/2023,03/10/2023,Connection Released,2456,RAHUL SINGH,2456,RAHUL SINGH,Installation completed
792,VIJAY THOMAS,Female,West,KARNATA,560060,JOINT,VOTER_ID,DTK1410703,Residential,6,26/01/2023,20/02/2023,25/02/2023,Rejected,2456,RAHUL SINGH,2456,RAHUL SINGH,KYC failed
793,DAVID RODRIGUES,Male,South,KARNATA,560024,INDIVIDUAL,AADHAR,5.29567E+11,Commercial,3,05/10/2022,10/10/2022,26/10/2022,Approved,2456,RAHUL SINGH,2456,RAHUL SINGH,Installation pending
794,BERNICE NAICKER,Female,South,KARNATA,560025,JOINT,PASSPORT,G8299893,Residential,8,13/11/2023,21/11/2023,24/11/2023,Connection Released,1678,Manoj Parihar,1678,Manoj Parihar,Installation completed
795,RAJESH KAUR,Male,South,KARNATA,560064,INDIVIDUAL,PASSPORT,H1217560,Commercial,11,12/06/2022,26/06/2022,16/07/2022,Approved,2456,RAHUL SINGH,2456,RAHUL SINGH,Installation pending
796,LATHA SHETTY,Female,East,KARNATA,560048,INDIVIDUAL,PAN,OMAJG6344W,Residential,6,12/10/2023,,20/10/2023,Pending,1678,Manoj Parihar,1678,Manoj Parihar,Installation pending
797,KRISHNA GEORGE,Male,South,KARNATA,560042,INDIVIDUAL,VOTER_ID,VGO1325432,Commercial,9,20/06/2024,19/07/2024,24/07/2024,Connection Released,4510,VINOD GUPTA,4510,VINOD GUPTA,Installation completed
798,ROBERT GOUNDER,Female,West,KARNATA,560035,INDIVIDUAL,PASSPORT,G4241051,Commercial,12,27/05/2022,25/06/2022,27/06/2022,Approved,2456,RAHUL SINGH,2456,RAHUL SINGH,Installation pending
799,PETER KUMAR,Female,East,KARNATA,560062,INDIVIDUAL,PAN,YMIWF4083T,Residential,5,22/01/2024,02/02/2024,19/02/2024,Connection Released,4510,VINOD GUPTA,4510,VINOD GUPTA,Installation completed
800,CONNOR PHILIP,Female,North,KARNATA,560039,JOINT,VOTER_ID,DAQ8070308,Residential,6,22/04/2023,,25/04/2023,Pending,2456,RAHUL SINGH,2456,RAHUL SINGH,Installation pending
801,GANESH RAO,Female,East,KARNATA,560014,JOINT,PASSPORT,E4318209,Commercial,5,16/06/2022,01/07/2022,02/07/2022,Approved,1311,Sudhansh Dubey,1311,Sudhansh Dubey,Installation pending
802,ADELE NAICKER,Female,East,KARNATA,560019,JOINT,PASSPORT,A8285667,Commercial,7,02/07/2022,31/07/2022,02/08/2022,Approved,1678,Manoj Parihar,1678,Manoj Parihar,Documents verification in progress
803,MEENA RAJAN,Male,North,KARNATA,560017,JOINT,AADHAR,1.76996E+11,Residential,3,15/04/2022,12/05/2022,20/05/2022,Approved,1311,Sudhansh Dubey,1311,Sudhansh Dubey,Documents verification in progress
804,MYRA GEORGE,Male,West,KARNATA,560044,INDIVIDUAL,PASSPORT,G2042711,Commercial,11,19/03/2024,28/03/2024,15/04/2024,Approved,1311,Sudhansh Dubey,1311,Sudhansh Dubey,Installation pending
805,RAHUL RAO,Male,East,KARNATA,560030,INDIVIDUAL,AADHAR,8.50094E+11,Residential,1,21/10/2023,,25/10/2023,Pending,2456,RAHUL SINGH,2456,RAHUL SINGH,Documents verification in progress
806,JESSICA JOSHI,Male,South,KARNATA,560018,JOINT,PAN,KQKNH1385V,Commercial,9,11/03/2022,03/04/2022,05/04/2022,Connection Released,1460,HEM CHAND,1460,HEM CHAND,Installation completed
807,RADHA CHETTIAR,Male,East,KARNATA,560011,JOINT,VOTER_ID,KDA5721396,Commercial,9,19/01/2023,29/01/2023,05/02/2023,Approved,4510,VINOD GUPTA,4510,VINOD GUPTA,Documents verification in progress
808,HUNTER VERMA,Female,East,KARNATA,560051,INDIVIDUAL,PAN,LLZRU4352F,Residential,1,01/02/2023,,05/02/2023,Pending,1460,HEM CHAND,1460,HEM CHAND,Installation pending
809,MADHU GUPTA,Female,East,KARNATA,560060,INDIVIDUAL,VOTER_ID,OWG9574824,Residential,5,13/01/2022,23/01/2022,03/02/2022,Connection Released,1460,HEM CHAND,1460,HEM CHAND,Installation completed
810,PUSHPA PHILIP,Female,West,KARNATA,560051,INDIVIDUAL,PASSPORT,H5787252,Residential,2,24/09/2023,29/09/2023,30/09/2023,Connection Released,4510,VINOD GUPTA,4510,VINOD GUPTA,Installation completed
811,DINESH KUMAR,Female,North,KARNATA,560039,JOINT,PASSPORT,C2631293,Residential,6,09/08/2022,,16/08/2022,Pending,1678,Manoj Parihar,1678,Manoj Parihar,Documents verification in progress
812,SUSANA SOUZA,Male,East,KARNATA,560005,INDIVIDUAL,PAN,DLYZX2971U,Residential,8,28/06/2022,05/07/2022,13/07/2022,Connection Released,2456,RAHUL SINGH,2456,RAHUL SINGH,Installation completed
813,ANIL SHARMA,Female,North,KARNATA,560020,INDIVIDUAL,AADHAR,8.44737E+11,Commercial,1,08/02/2022,27/02/2022,13/03/2022,Approved,1460,HEM CHAND,1460,HEM CHAND,Installation pending
814,KRISHNA PATEL,Male,East,KARNATA,560037,JOINT,VOTER_ID,UAH4155287,Residential,12,04/04/2023,,05/04/2023,Pending,4510,VINOD GUPTA,4510,VINOD GUPTA,Installation pending
815,GANESH CHETTIAR,Male,North,KARNATA,560037,JOINT,AADHAR,5.06296E+11,Commercial,8,12/07/2023,07/08/2023,19/08/2023,Connection Released,4510,VINOD GUPTA,4510,VINOD GUPTA,Installation completed
816,ADELE MATHEW,Female,South,KARNATA,560052,JOINT,PASSPORT,F5906489,Residential,11,09/02/2024,,18/02/2024,Pending,2456,RAHUL SINGH,2456,RAHUL SINGH,Installation pending
817,ARJUN PILLAI,Female,South,KARNATA,560043,JOINT,PASSPORT,H3756096,Residential,6,03/06/2023,,06/06/2023,Pending,4510,VINOD GUPTA,4510,VINOD GUPTA,Installation pending
818,RAMESH RAO,Male,South,KARNATA,560051,INDIVIDUAL,PASSPORT,B9411821,Residential,9,17/04/2022,30/04/2022,18/05/2022,Approved,1460,HEM CHAND,1460,HEM CHAND,Installation pending
819,MAHESH GEORGE,Female,North,KARNATA,560042,JOINT,PASSPORT,G4675408,Commercial,12,22/02/2023,,24/02/2023,Pending,1460,HEM CHAND,1460,HEM CHAND,Installation pending
820,ALEX VERMA,Male,North,KARNATA,560064,INDIVIDUAL,AADHAR,3.6331E+11,Commercial,5,25/04/2024,20/05/2024,24/05/2024,Connection Released,1460,HEM CHAND,1460,HEM CHAND,Installation completed
821,JOHN SHARMA,Female,North,KARNATA,560027,INDIVIDUAL,AADHAR,3.75166E+11,Commercial,2,09/03/2023,04/04/2023,17/04/2023,Rejected,1311,Sudhansh Dubey,1311,Sudhansh Dubey,KYC failed
822,GAYLE PHILIP,Female,South,KARNATA,560039,JOINT,PASSPORT,A9243207,Residential,8,24/11/2022,07/12/2022,23/12/2022,Approved,2456,RAHUL SINGH,2456,RAHUL SINGH,Installation pending
823,DEEPA KRISHNAN,Female,West,KARNATA,560004,JOINT,AADHAR,6.36711E+11,Residential,8,16/09/2022,23/09/2022,01/10/2022,Approved,1311,Sudhansh Dubey,1311,Sudhansh Dubey,Documents verification in progress
824,TORI GEORGE,Male,West,KARNATA,560005,JOINT,PAN,OSLPC3103S,Residential,9,01/04/2023,11/04/2023,26/04/2023,Connection Released,1678,Manoj Parihar,1678,Manoj Parihar,Installation completed
